"idhod","hodnota","duvernost","stapro_kod","stapro_txt","kat_cis","kat_kod","uzemiz_cis","uzemiz_kod","rok","uzemi_cis","uzemi_kod","uzemi_txt"
"759715775","41980","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40312","Písek"
"759704784","38238","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40321","Prachatice"
"759294531","11846","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40339","Strakonice"
"759565303","43558","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40347","Tábor"
"759272468","13493","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40355","Domažlice"
"760136680","80441","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40363","Klatovy"
"759998757","310245","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40371","Plzeň-město"
"759998825","7101","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40380","Plzeň-jih"
"759294429","16819","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40398","Plzeň-sever"
"759279006","14216","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40401","Rokycany"
"759571342","47292","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40410","Tachov"
"760138577","1603569","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40428","Cheb"
"759284711","1532438","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40436","Karlovy Vary"
"760286377","53054","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40444","Sokolov"
"760287986","95348","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40452","Děčín"
"759994492","88963","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40461","Chomutov"
"759565286","40663","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40479","Litoměřice"
"759281377","24864","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40487","Louny"
"759281355","39871","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40495","Most"
"760147499","135354","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40509","Teplice"
"759272447","67848","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40517","Ústí nad Labem"
"760000473","52379","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40525","Česká Lípa"
"759563726","57318","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40533","Jablonec nad Nisou"
"759566558","147343","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40541","Liberec"
"759998830","304753","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40550","Semily"
"759704776","64621","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40568","Hradec Králové"
"759998821","42564","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40576","Jičín"
"760283640","58672","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40584","Náchod"
"759854798","51368","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40592","Rychnov nad Kněžnou"
"760003796","701090","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40606","Trutnov"
"759571515","13533","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40614","Chrudim"
"759715668","78254","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40622","Pardubice"
"759288002","28505","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40631","Svitavy"
"759853659","44924","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40649","Ústí nad Orlicí"
"759708111","18730","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40657","Havlíčkův Brod"
"759288013","35008","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40665","Jihlava"
"759288003","37450","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40673","Pelhřimov"
"759560344","18112","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40681","Třebíč"
"759710886","43476","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40690","Žďár nad Sázavou"
"759560343","42348","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40703","Blansko"
"759704773","563792","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40711","Brno-město"
"759282316","63889","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40720","Brno-venkov"
"759850504","134125","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40738","Břeclav"
"760000432","60437","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40746","Hodonín"
"759284639","33873","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40754","Vyškov"
"759569892","62194","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40762","Znojmo"
"759291263","23867","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40771","Jeseník"
"760280154","135268","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40789","Olomouc"
"759856578","16892","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40797","Prostějov"
"759276054","27825","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40801","Přerov"
"759998797","40844","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40819","Šumperk"
"759992700","25102","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40827","Kroměříž"
"760284674","40380","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40835","Uherské Hradiště"
"759287958","72190","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40843","Vsetín"
"759856558","110661","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40851","Zlín"
"759566499","40142","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40860","Bruntál"
"759859623","78883","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40878","Frýdek-Místek"
"759566504","36522","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40886","Karviná"
"759852115","43114","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40894","Nový Jičín"
"760140021","28892","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40908","Opava"
"759571431","211798","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","101","40916","Ostrava-město"
"759272356","15017703","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","0101","Praha"
"759285311","119217","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","0201","Střední Čechy - západ"
"760143096","202462","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","0202","Střední Čechy - jih"
"759997540","132813","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","0203","Střední Čechy - Polabí"
"759565295","613007","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","0301","Jižní Čechy"
"759999207","284847","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","0401","Šumava /Jihočeský kraj/"
"760144646","80441","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","0402","Šumava /Plzeňský kraj/"
"760285130","60785","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","0501","Český les - Domažlicko (Chodsko)"
"759285494","348381","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","0502","Plzeňsko"
"759856874","3189061","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","0601","Západočeské lázně"
"759569868","65527","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","0701","České středohoří a Žatecko"
"759994205","332036","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","0702","Krušné hory a Podkrušnohoří"
"759999205","95348","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","0703","České Švýcarsko"
"759291155","75005","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","0801","Českolipsko"
"759288580","177088","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","0802","Jizerské hory"
"760288209","89718","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","0901","Český ráj"
"759858193","998240","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","1001","Krkonoše a Podkrkonoší"
"759282383","59451","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","1101","Kladské pomezí"
"760289595","64621","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","1102","Hradecko"
"760141514","51368","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","1103","Orlické hory a Podorlicko (Královéhradecko)"
"759565261","24655","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","1201","Orlické hory a Podorlicko (Východní Čechy)"
"759994274","78091","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","1202","Pardubicko"
"760289681","13936","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","1203","Chrudimsko - Hlinecko"
"760002042","14561","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","1204","Králický Sněžník"
"759285352","33973","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","1205","Českomoravské pomezí"
"759566844","152776","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","1301","Vysočina"
"760136816","62194","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","1401","Znojemsko a Podyjí"
"759997544","154453","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","1402","Pálava a Lednicko - Valtický areál"
"759282210","62187","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","1403","Slovácko (Jižní Morava)"
"759282187","639298","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","1404","Brno a okolí"
"759711179","42526","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","1405","Moravský kras a okolí"
"759999189","40733","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","1501","Slovácko (Východní Morava)"
"759285458","25102","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","1502","Kroměřížsko"
"759706460","110308","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","1503","Zlínsko a Luhačovicko"
"760147619","72190","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","1504","Valašsko"
"760000804","185064","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","1601","Střední Morava"
"759706458","59632","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","1602","Jeseníky - západ"
"760003740","90252","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","1701","Beskydy - Valašsko"
"760145953","60842","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","1702","Těšínské Slezsko"
"759992739","211695","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","1703","Ostravsko"
"759999159","7528","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","1704","Poodří - Moravské Kravařsko"
"759858200","28892","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","1705","Opavské Slezsko"
"760147615","40142","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","427","1706","Jeseníky - východ"
"760138414","15017703","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","428","01","Praha"
"759291508","454492","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","428","02","Střední Čechy"
"759291507","613007","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","428","03","Jižní Čechy"
"759858267","365288","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","428","04","Šumava"
"759992721","409166","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","428","05","Plzeňsko a Český les"
"760291298","3189061","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","428","06","Západočeské lázně"
"759712810","492911","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","428","07","Severozápadní Čechy"
"759291476","252093","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","428","08","Českolipsko a Jizerské hory"
"760286694","89718","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","428","09","Český ráj"
"759992720","998240","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","428","10","Krkonoše a Podkrkonoší"
"759291445","175440","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","428","11","Královéhradecko"
"759565265","165216","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","428","12","Východní Čechy"
"759569939","152776","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","428","13","Vysočina"
"760138435","960658","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","428","14","Jižní Morava"
"759571454","248333","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","428","15","Východní Morava"
"759571478","244696","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","428","16","Střední Morava a Jeseníky"
"759563599","439351","verejny","2655","Počet přenocování turistů","154","1","5898","17","2016","428","17","Severní Morava a Slezsko"
"759708202","235436","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","2101","Benešov"
"759569780","91314","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","2102","Beroun"
"759288157","59086","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","2103","Brandýs nad Labem-Stará Boleslav"
"759995997","14919","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","2104","Čáslav"
"759287979","109282","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","2105","Černošice"
"759856591","9897","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","2106","Český Brod"
"759276026","45628","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","2107","Dobříš"
"759288102","10570","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","2108","Hořovice"
"760286639","30256","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","2109","Kladno"
"759706562","34231","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","2110","Kolín"
"759853722","","duverny","2655","Počet přenocování turistů","154","1","86","203","2016","65","2111","Kralupy nad Vltavou"
"759852016","92353","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","2112","Kutná Hora"
"759276109","10656","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","2113","Lysá nad Labem"
"759712498","78982","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","2114","Mělník"
"759284728","49475","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","2115","Mladá Boleslav"
"759854831","52509","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","2116","Mnichovo Hradiště"
"760283618","","duverny","2655","Počet přenocování turistů","154","1","86","203","2016","65","2117","Neratovice"
"760002048","82627","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","2118","Nymburk"
"760002100","259637","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","2119","Poděbrady"
"759859756","94075","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","2120","Příbram"
"759560450","119197","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","2121","Rakovník"
"759706668","115860","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","2122","Říčany"
"759714193","146993","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","2123","Sedlčany"
"759855153","10408","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","2124","Slaný"
"760147478","32033","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","2125","Vlašim"
"760147539","6010","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","2126","Votice"
"760000456","43924","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3101","Blatná"
"759282328","221315","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3102","České Budějovice"
"759569823","769821","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3103","Český Krumlov"
"759848670","22897","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3104","Dačice"
"759858198","257459","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3105","Jindřichův Hradec"
"759854868","10372","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3106","Kaplice"
"759566805","44225","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3107","Milevsko"
"759563657","207598","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3108","Písek"
"759272601","127869","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3109","Prachatice"
"759291344","59737","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3110","Soběslav"
"759288096","105045","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3111","Strakonice"
"760280227","303912","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3112","Tábor"
"759854861","44115","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3113","Trhové Sviny"
"759294479","550747","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3114","Třeboň"
"759714050","20762","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3115","Týn nad Vltavou"
"759706638","267038","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3116","Vimperk"
"759853703","7977","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3117","Vodňany"
"759714166","6875","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3201","Blovice"
"759279040","55416","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3202","Domažlice"
"759715741","5822","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3203","Horažďovice"
"759288126","4290","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3204","Horšovský Týn"
"760142787","286223","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3205","Klatovy"
"759997501","132850","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3206","Kralovice"
"759712587","18276","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3207","Nepomuk"
"760144417","44661","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3208","Nýřany"
"759706629","180819","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3209","Plzeň"
"759294316","3337","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3210","Přeštice"
"759992680","62387","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3211","Rokycany"
"759282224","3062","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3212","Stod"
"760147598","118988","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3213","Stříbro"
"759571349","284739","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3214","Sušice"
"759854865","34965","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","3215","Tachov"
"760000446","5696","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","4101","Aš"
"759565277","431377","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","4102","Cheb"
"759709746","388378","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","4103","Karlovy Vary"
"759284607","23589","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","4104","Kraslice"
"759560416","455975","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","4105","Mariánské Lázně"
"759276034","314053","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","4106","Ostrov"
"759565332","38322","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","4107","Sokolov"
"759996052","5461","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","4201","Bílina"
"759282326","127694","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","4202","Děčín"
"759708168","60325","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","4203","Chomutov"
"759998809","91367","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","4204","Kadaň"
"759997497","78387","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","4205","Litoměřice"
"760138585","34332","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","4206","Litvínov"
"759288017","25325","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","4207","Louny"
"759275955","7901","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","4208","Lovosice"
"759995955","28783","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","4209","Most"
"759284610","10384","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","4210","Podbořany"
"759291217","59266","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","4211","Roudnice nad Labem"
"760141585","48921","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","4212","Rumburk"
"760147573","202521","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","4213","Teplice"
"760280233","108774","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","4214","Ústí nad Labem"
"759853545","30487","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","4215","Varnsdorf"
"759288072","27655","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","4216","Žatec"
"759560388","332967","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5101","Česká Lípa"
"760000404","105125","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5102","Frýdlant"
"759291310","227631","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5103","Jablonec nad Nisou"
"759571507","329010","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5104","Jilemnice"
"759276015","333049","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5105","Liberec"
"759710891","139098","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5106","Nový Bor"
"759562132","34889","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5107","Semily"
"760140097","402165","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5108","Tanvald"
"759272493","204910","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5109","Turnov"
"759571374","10849","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5110","Železný Brod"
"760289557","81308","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5201","Broumov"
"760147476","148150","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5202","Dobruška"
"760281736","86454","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5203","Dvůr Králové nad Labem"
"759284751","23801","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5204","Hořice"
"759284719","160284","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5205","Hradec Králové"
"760136793","79843","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5206","Jaroměř"
"760286656","274695","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5207","Jičín"
"760285148","18262","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5208","Kostelec nad Orlicí"
"759848701","150893","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5209","Náchod"
"760283528","39662","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5210","Nová Paka"
"759565198","13263","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5211","Nové Město nad Metují"
"760000422","8821","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5212","Nový Bydžov"
"760286385","136598","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5213","Rychnov nad Kněžnou"
"759288188","836288","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5214","Trutnov"
"759996038","783804","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5215","Vrchlabí"
"759710854","16337","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5301","Česká Třebová"
"759560414","14972","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5302","Hlinsko"
"759279169","16520","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5303","Holice"
"760285195","240498","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5304","Chrudim"
"760140096","160914","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5305","Králíky"
"759992674","48278","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5306","Lanškroun"
"759859589","47048","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5307","Litomyšl"
"760146036","28229","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5308","Moravská Třebová"
"759714049","281673","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5309","Pardubice"
"760142764","33136","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5310","Polička"
"760002148","34020","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5311","Přelouč"
"759710866","17499","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5312","Svitavy"
"760282036","35248","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5313","Ústí nad Orlicí"
"759850449","19514","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5314","Vysoké Mýto"
"760283579","99997","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","5315","Žamberk"
"760000519","58445","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","6101","Bystřice nad Pernštejnem"
"759858213","57567","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","6102","Havlíčkův Brod"
"759288189","44358","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","6103","Humpolec"
"760288041","44961","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","6104","Chotěboř"
"759560433","102636","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","6105","Jihlava"
"759288203","17925","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","6106","Moravské Budějovice"
"759568246","36301","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","6107","Náměšť nad Oslavou"
"760138509","279596","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","6108","Nové Město na Moravě"
"760143055","7258","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","6109","Pacov"
"759276012","94401","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","6110","Pelhřimov"
"760002078","56689","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","6111","Světlá nad Sázavou"
"760136758","70950","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","6112","Telč"
"759710809","106344","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","6113","Třebíč"
"760146027","55457","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","6114","Velké Meziříčí"
"759850448","101460","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","6115","Žďár nad Sázavou"
"760285083","145402","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","6201","Blansko"
"759992698","71914","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","6202","Boskovice"
"760000487","463295","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","6203","Brno"
"759276082","290353","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","6204","Břeclav"
"760142778","","duverny","2655","Počet přenocování turistů","154","1","86","203","2016","65","6205","Bučovice"
"760280210","147852","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","6206","Hodonín"
"760288076","100119","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","6207","Hustopeče"
"760285250","15323","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","6208","Ivančice"
"759706647","19126","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","6209","Kuřim"
"759853660","44706","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","6210","Kyjov"
"759571405","191553","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","6211","Mikulov"
"760283587","10944","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","6212","Moravský Krumlov"
"760291176","271569","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","6213","Pohořelice"
"759282353","37697","verejny","2655","Počet přenocování turistů","154","1","86","203","2016","65","6214","Rosice"
